velocity,angle,min_spin
0.0,0,1
0.0,1,1
0.0,2,1
0.0,3,1
0.0,4,1
0.0,5,1
0.0,6,1
0.0,7,1
0.0,8,1
0.0,9,1
0.0,10,1
0.0,11,1
0.0,12,1
0.0,13,1
0.0,14,1
0.0,15,1
0.0,16,1
0.0,17,1
0.0,18,1
0.0,19,1
0.0,20,1
0.0,21,1
0.0,22,1
0.0,23,1
0.0,24,1
0.0,25,1
0.0,26,1
0.0,27,1
0.0,28,1
0.0,29,1
0.0,30,1
0.0,31,1
0.0,32,1
0.0,33,1
0.0,34,1
0.0,35,1
0.0,36,1
0.0,37,1
0.0,38,1
0.0,39,1
0.0,40,1
0.0,41,1
0.0,42,1
0.0,43,1
0.0,44,1
0.0,45,1
0.0,46,1
0.0,47,1
0.0,48,1
0.0,49,1
0.0,50,1
0.0,51,1
0.0,52,1
0.0,53,1
0.0,54,1
0.0,55,1
0.0,56,1
0.0,57,1
0.0,58,1
0.0,59,1
0.0,60,1
0.0,61,1
0.0,62,1
0.0,63,1
0.0,64,1
0.0,65,1
0.0,66,1
0.0,67,1
0.0,68,1
0.0,69,1
0.0,70,1
0.0,71,1
0.0,72,1
0.0,73,1
0.0,74,1
0.0,75,1
0.0,76,1
0.0,77,1
0.0,78,1
0.0,79,1
0.0,80,1
0.0,81,1
0.0,82,1
0.0,83,1
0.0,84,1
0.0,85,1
0.0,86,1
0.0,87,1
0.0,88,1
0.0,89,1
0.1,0,10
0.1,1,10
0.1,2,10
0.1,3,10
0.1,4,10
0.1,5,10
0.1,6,10
0.1,7,10
0.1,8,10
0.1,9,10
0.1,10,10
0.1,11,10
0.1,12,10
0.1,13,10
0.1,14,10
0.1,15,10
0.1,16,10
0.1,17,10
0.1,18,10
0.1,19,10
0.1,20,10
0.1,21,10
0.1,22,10
0.1,23,10
0.1,24,10
0.1,25,10
0.1,26,9
0.1,27,9
0.1,28,9
0.1,29,9
0.1,30,9
0.1,31,9
0.1,32,9
0.1,33,9
0.1,34,9
0.1,35,9
0.1,36,9
0.1,37,8
0.1,38,8
0.1,39,8
0.1,40,8
0.1,41,8
0.1,42,8
0.1,43,8
0.1,44,8
0.1,45,8
0.1,46,7
0.1,47,7
0.1,48,7
0.1,49,7
0.1,50,7
0.1,51,7
0.1,52,7
0.1,53,7
0.1,54,6
0.1,55,6
0.1,56,6
0.1,57,6
0.1,58,6
0.1,59,6
0.1,60,6
0.1,61,5
0.1,62,5
0.1,63,5
0.1,64,5
0.1,65,5
0.1,66,5
0.1,67,4
0.1,68,4
0.1,69,4
0.1,70,4
0.1,71,4
0.1,72,4
0.1,73,3
0.1,74,3
0.1,75,3
0.1,76,3
0.1,77,3
0.1,78,3
0.1,79,2
0.1,80,2
0.1,81,2
0.1,82,2
0.1,83,2
0.1,84,2
0.1,85,1
0.1,86,1
0.1,87,1
0.1,88,1
0.1,89,1
0.2,0,20
0.2,1,20
0.2,2,20
0.2,3,20
0.2,4,20
0.2,5,20
0.2,6,20
0.2,7,20
0.2,8,20
0.2,9,20
0.2,10,20
0.2,11,20
0.2,12,20
0.2,13,20
0.2,14,20
0.2,15,20
0.2,16,20
0.2,17,20
0.2,18,20
0.2,19,19
0.2,20,19
0.2,21,19
0.2,22,19
0.2,23,19
0.2,24,19
0.2,25,19
0.2,26,18
0.2,27,18
0.2,28,18
0.2,29,18
0.2,30,18
0.2,31,18
0.2,32,17
0.2,33,17
0.2,34,17
0.2,35,17
0.2,36,17
0.2,37,16
0.2,38,16
0.2,39,16
0.2,40,16
0.2,41,16
0.2,42,15
0.2,43,15
0.2,44,15
0.2,45,15
0.2,46,14
0.2,47,14
0.2,48,14
0.2,49,14
0.2,50,13
0.2,51,13
0.2,52,13
0.2,53,13
0.2,54,12
0.2,55,12
0.2,56,12
0.2,57,11
0.2,58,11
0.2,59,11
0.2,60,11
0.2,61,10
0.2,62,10
0.2,63,10
0.2,64,9
0.2,65,9
0.2,66,9
0.2,67,8
0.2,68,8
0.2,69,8
0.2,70,7
0.2,71,7
0.2,72,7
0.2,73,6
0.2,74,6
0.2,75,6
0.2,76,5
0.2,77,5
0.2,78,5
0.2,79,4
0.2,80,4
0.2,81,4
0.2,82,3
0.2,83,3
0.2,84,3
0.2,85,2
0.2,86,2
0.2,87,2
0.2,88,1
0.2,89,1
0.30000000000000004,0,31
0.30000000000000004,1,30
0.30000000000000004,2,30
0.30000000000000004,3,30
0.30000000000000004,4,30
0.30000000000000004,5,30
0.30000000000000004,6,30
0.30000000000000004,7,30
0.30000000000000004,8,30
0.30000000000000004,9,30
0.30000000000000004,10,30
0.30000000000000004,11,30
0.30000000000000004,12,30
0.30000000000000004,13,30
0.30000000000000004,14,30
0.30000000000000004,15,29
0.30000000000000004,16,29
0.30000000000000004,17,29
0.30000000000000004,18,29
0.30000000000000004,19,29
0.30000000000000004,20,29
0.30000000000000004,21,29
0.30000000000000004,22,28
0.30000000000000004,23,28
0.30000000000000004,24,28
0.30000000000000004,25,28
0.30000000000000004,26,27
0.30000000000000004,27,27
0.30000000000000004,28,27
0.30000000000000004,29,27
0.30000000000000004,30,26
0.30000000000000004,31,26
0.30000000000000004,32,26
0.30000000000000004,33,26
0.30000000000000004,34,25
0.30000000000000004,35,25
0.30000000000000004,36,25
0.30000000000000004,37,24
0.30000000000000004,38,24
0.30000000000000004,39,24
0.30000000000000004,40,23
0.30000000000000004,41,23
0.30000000000000004,42,23
0.30000000000000004,43,22
0.30000000000000004,44,22
0.30000000000000004,45,22
0.30000000000000004,46,21
0.30000000000000004,47,21
0.30000000000000004,48,21
0.30000000000000004,49,20
0.30000000000000004,50,20
0.30000000000000004,51,19
0.30000000000000004,52,19
0.30000000000000004,53,19
0.30000000000000004,54,18
0.30000000000000004,55,18
0.30000000000000004,56,17
0.30000000000000004,57,17
0.30000000000000004,58,16
0.30000000000000004,59,16
0.30000000000000004,60,16
0.30000000000000004,61,15
0.30000000000000004,62,15
0.30000000000000004,63,14
0.30000000000000004,64,14
0.30000000000000004,65,13
0.30000000000000004,66,13
0.30000000000000004,67,12
0.30000000000000004,68,12
0.30000000000000004,69,11
0.30000000000000004,70,11
0.30000000000000004,71,10
0.30000000000000004,72,10
0.30000000000000004,73,9
0.30000000000000004,74,9
0.30000000000000004,75,8
0.30000000000000004,76,8
0.30000000000000004,77,7
0.30000000000000004,78,7
0.30000000000000004,79,6
0.30000000000000004,80,6
0.30000000000000004,81,5
0.30000000000000004,82,5
0.30000000000000004,83,4
0.30000000000000004,84,4
0.30000000000000004,85,3
0.30000000000000004,86,3
0.30000000000000004,87,2
0.30000000000000004,88,2
0.30000000000000004,89,1
0.4,0,40
0.4,1,40
0.4,2,40
0.4,3,40
0.4,4,40
0.4,5,40
0.4,6,40
0.4,7,40
0.4,8,40
0.4,9,40
0.4,10,40
0.4,11,40
0.4,12,40
0.4,13,39
0.4,14,39
0.4,15,39
0.4,16,39
0.4,17,39
0.4,18,39
0.4,19,38
0.4,20,38
0.4,21,38
0.4,22,38
0.4,23,37
0.4,24,37
0.4,25,37
0.4,26,36
0.4,27,36
0.4,28,36
0.4,29,35
0.4,30,35
0.4,31,35
0.4,32,34
0.4,33,34
0.4,34,34
0.4,35,33
0.4,36,33
0.4,37,32
0.4,38,32
0.4,39,32
0.4,40,31
0.4,41,31
0.4,42,30
0.4,43,30
0.4,44,29
0.4,45,29
0.4,46,28
0.4,47,28
0.4,48,27
0.4,49,27
0.4,50,26
0.4,51,26
0.4,52,25
0.4,53,25
0.4,54,24
0.4,55,23
0.4,56,23
0.4,57,22
0.4,58,22
0.4,59,21
0.4,60,21
0.4,61,20
0.4,62,19
0.4,63,19
0.4,64,18
0.4,65,17
0.4,66,17
0.4,67,16
0.4,68,15
0.4,69,15
0.4,70,14
0.4,71,14
0.4,72,13
0.4,73,12
0.4,74,12
0.4,75,11
0.4,76,10
0.4,77,9
0.4,78,9
0.4,79,8
0.4,80,7
0.4,81,7
0.4,82,6
0.4,83,5
0.4,84,5
0.4,85,4
0.4,86,3
0.4,87,3
0.4,88,2
0.4,89,1
0.5,0,50
0.5,1,50
0.5,2,50
0.5,3,50
0.5,4,50
0.5,5,50
0.5,6,50
0.5,7,50
0.5,8,50
0.5,9,50
0.5,10,50
0.5,11,50
0.5,12,49
0.5,13,49
0.5,14,49
0.5,15,49
0.5,16,49
0.5,17,48
0.5,18,48
0.5,19,48
0.5,20,47
0.5,21,47
0.5,22,47
0.5,23,47
0.5,24,46
0.5,25,46
0.5,26,45
0.5,27,45
0.5,28,45
0.5,29,44
0.5,30,44
0.5,31,43
0.5,32,43
0.5,33,42
0.5,34,42
0.5,35,41
0.5,36,41
0.5,37,40
0.5,38,40
0.5,39,39
0.5,40,39
0.5,41,38
0.5,42,38
0.5,43,37
0.5,44,36
0.5,45,36
0.5,46,35
0.5,47,35
0.5,48,34
0.5,49,33
0.5,50,33
0.5,51,32
0.5,52,31
0.5,53,31
0.5,54,30
0.5,55,29
0.5,56,28
0.5,57,28
0.5,58,27
0.5,59,26
0.5,60,26
0.5,61,25
0.5,62,24
0.5,63,23
0.5,64,22
0.5,65,22
0.5,66,21
0.5,67,20
0.5,68,19
0.5,69,18
0.5,70,18
0.5,71,17
0.5,72,16
0.5,73,15
0.5,74,14
0.5,75,13
0.5,76,13
0.5,77,12
0.5,78,11
0.5,79,10
0.5,80,9
0.5,81,8
0.5,82,7
0.5,83,7
0.5,84,6
0.5,85,5
0.5,86,4
0.5,87,3
0.5,88,2
0.5,89,1
0.6000000000000001,0,61
0.6000000000000001,1,60
0.6000000000000001,2,60
0.6000000000000001,3,60
0.6000000000000001,4,60
0.6000000000000001,5,60
0.6000000000000001,6,60
0.6000000000000001,7,60
0.6000000000000001,8,60
0.6000000000000001,9,60
0.6000000000000001,10,60
0.6000000000000001,11,59
0.6000000000000001,12,59
0.6000000000000001,13,59
0.6000000000000001,14,59
0.6000000000000001,15,58
0.6000000000000001,16,58
0.6000000000000001,17,58
0.6000000000000001,18,58
0.6000000000000001,19,57
0.6000000000000001,20,57
0.6000000000000001,21,57
0.6000000000000001,22,56
0.6000000000000001,23,56
0.6000000000000001,24,55
0.6000000000000001,25,55
0.6000000000000001,26,54
0.6000000000000001,27,54
0.6000000000000001,28,53
0.6000000000000001,29,53
0.6000000000000001,30,52
0.6000000000000001,31,52
0.6000000000000001,32,51
0.6000000000000001,33,51
0.6000000000000001,34,50
0.6000000000000001,35,50
0.6000000000000001,36,49
0.6000000000000001,37,48
0.6000000000000001,38,48
0.6000000000000001,39,47
0.6000000000000001,40,46
0.6000000000000001,41,46
0.6000000000000001,42,45
0.6000000000000001,43,44
0.6000000000000001,44,44
0.6000000000000001,45,43
0.6000000000000001,46,42
0.6000000000000001,47,41
0.6000000000000001,48,41
0.6000000000000001,49,40
0.6000000000000001,50,39
0.6000000000000001,51,38
0.6000000000000001,52,37
0.6000000000000001,53,37
0.6000000000000001,54,36
0.6000000000000001,55,35
0.6000000000000001,56,34
0.6000000000000001,57,33
0.6000000000000001,58,32
0.6000000000000001,59,31
0.6000000000000001,60,31
0.6000000000000001,61,30
0.6000000000000001,62,29
0.6000000000000001,63,28
0.6000000000000001,64,27
0.6000000000000001,65,26
0.6000000000000001,66,25
0.6000000000000001,67,24
0.6000000000000001,68,23
0.6000000000000001,69,22
0.6000000000000001,70,21
0.6000000000000001,71,20
0.6000000000000001,72,19
0.6000000000000001,73,18
0.6000000000000001,74,17
0.6000000000000001,75,16
0.6000000000000001,76,15
0.6000000000000001,77,14
0.6000000000000001,78,13
0.6000000000000001,79,12
0.6000000000000001,80,11
0.6000000000000001,81,10
0.6000000000000001,82,9
0.6000000000000001,83,8
0.6000000000000001,84,7
0.6000000000000001,85,6
0.6000000000000001,86,5
0.6000000000000001,87,4
0.6000000000000001,88,3
0.6000000000000001,89,2
0.7000000000000001,0,71
0.7000000000000001,1,70
0.7000000000000001,2,70
0.7000000000000001,3,70
0.7000000000000001,4,70
0.7000000000000001,5,70
0.7000000000000001,6,70
0.7000000000000001,7,70
0.7000000000000001,8,70
0.7000000000000001,9,70
0.7000000000000001,10,69
0.7000000000000001,11,69
0.7000000000000001,12,69
0.7000000000000001,13,69
0.7000000000000001,14,68
0.7000000000000001,15,68
0.7000000000000001,16,68
0.7000000000000001,17,67
0.7000000000000001,18,67
0.7000000000000001,19,67
0.7000000000000001,20,66
0.7000000000000001,21,66
0.7000000000000001,22,65
0.7000000000000001,23,65
0.7000000000000001,24,64
0.7000000000000001,25,64
0.7000000000000001,26,63
0.7000000000000001,27,63
0.7000000000000001,28,62
0.7000000000000001,29,62
0.7000000000000001,30,61
0.7000000000000001,31,61
0.7000000000000001,32,60
0.7000000000000001,33,59
0.7000000000000001,34,59
0.7000000000000001,35,58
0.7000000000000001,36,57
0.7000000000000001,37,56
0.7000000000000001,38,56
0.7000000000000001,39,55
0.7000000000000001,40,54
0.7000000000000001,41,53
0.7000000000000001,42,53
0.7000000000000001,43,52
0.7000000000000001,44,51
0.7000000000000001,45,50
0.7000000000000001,46,49
0.7000000000000001,47,48
0.7000000000000001,48,47
0.7000000000000001,49,46
0.7000000000000001,50,45
0.7000000000000001,51,45
0.7000000000000001,52,44
0.7000000000000001,53,43
0.7000000000000001,54,42
0.7000000000000001,55,41
0.7000000000000001,56,40
0.7000000000000001,57,39
0.7000000000000001,58,38
0.7000000000000001,59,37
0.7000000000000001,60,36
0.7000000000000001,61,34
0.7000000000000001,62,33
0.7000000000000001,63,32
0.7000000000000001,64,31
0.7000000000000001,65,30
0.7000000000000001,66,29
0.7000000000000001,67,28
0.7000000000000001,68,27
0.7000000000000001,69,26
0.7000000000000001,70,24
0.7000000000000001,71,23
0.7000000000000001,72,22
0.7000000000000001,73,21
0.7000000000000001,74,20
0.7000000000000001,75,19
0.7000000000000001,76,17
0.7000000000000001,77,16
0.7000000000000001,78,15
0.7000000000000001,79,14
0.7000000000000001,80,13
0.7000000000000001,81,11
0.7000000000000001,82,10
0.7000000000000001,83,9
0.7000000000000001,84,8
0.7000000000000001,85,7
0.7000000000000001,86,5
0.7000000000000001,87,4
0.7000000000000001,88,3
0.7000000000000001,89,2
0.8,0,80
0.8,1,80
0.8,2,80
0.8,3,80
0.8,4,80
0.8,5,80
0.8,6,80
0.8,7,80
0.8,8,80
0.8,9,80
0.8,10,79
0.8,11,79
0.8,12,79
0.8,13,78
0.8,14,78
0.8,15,78
0.8,16,77
0.8,17,77
0.8,18,77
0.8,19,76
0.8,20,76
0.8,21,75
0.8,22,75
0.8,23,74
0.8,24,74
0.8,25,73
0.8,26,72
0.8,27,72
0.8,28,71
0.8,29,70
0.8,30,70
0.8,31,69
0.8,32,68
0.8,33,68
0.8,34,67
0.8,35,66
0.8,36,65
0.8,37,64
0.8,38,64
0.8,39,63
0.8,40,62
0.8,41,61
0.8,42,60
0.8,43,59
0.8,44,58
0.8,45,57
0.8,46,56
0.8,47,55
0.8,48,54
0.8,49,53
0.8,50,52
0.8,51,51
0.8,52,50
0.8,53,49
0.8,54,48
0.8,55,46
0.8,56,45
0.8,57,44
0.8,58,43
0.8,59,42
0.8,60,41
0.8,61,39
0.8,62,38
0.8,63,37
0.8,64,36
0.8,65,34
0.8,66,33
0.8,67,32
0.8,68,30
0.8,69,29
0.8,70,28
0.8,71,27
0.8,72,25
0.8,73,24
0.8,74,23
0.8,75,21
0.8,76,20
0.8,77,18
0.8,78,17
0.8,79,16
0.8,80,14
0.8,81,13
0.8,82,12
0.8,83,10
0.8,84,9
0.8,85,7
0.8,86,6
0.8,87,5
0.8,88,3
0.8,89,2
0.9,0,90
0.9,1,90
0.9,2,90
0.9,3,90
0.9,4,90
0.9,5,90
0.9,6,90
0.9,7,90
0.9,8,90
0.9,9,89
0.9,10,89
0.9,11,89
0.9,12,89
0.9,13,88
0.9,14,88
0.9,15,87
0.9,16,87
0.9,17,87
0.9,18,86
0.9,19,86
0.9,20,85
0.9,21,85
0.9,22,84
0.9,23,83
0.9,24,83
0.9,25,82
0.9,26,81
0.9,27,81
0.9,28,80
0.9,29,79
0.9,30,78
0.9,31,78
0.9,32,77
0.9,33,76
0.9,34,75
0.9,35,74
0.9,36,73
0.9,37,72
0.9,38,71
0.9,39,70
0.9,40,69
0.9,41,68
0.9,42,67
0.9,43,66
0.9,44,65
0.9,45,64
0.9,46,63
0.9,47,62
0.9,48,61
0.9,49,60
0.9,50,58
0.9,51,57
0.9,52,56
0.9,53,55
0.9,54,53
0.9,55,52
0.9,56,51
0.9,57,50
0.9,58,48
0.9,59,47
0.9,60,46
0.9,61,44
0.9,62,43
0.9,63,41
0.9,64,40
0.9,65,39
0.9,66,37
0.9,67,36
0.9,68,34
0.9,69,33
0.9,70,31
0.9,71,30
0.9,72,28
0.9,73,27
0.9,74,25
0.9,75,24
0.9,76,22
0.9,77,21
0.9,78,19
0.9,79,18
0.9,80,16
0.9,81,15
0.9,82,13
0.9,83,11
0.9,84,10
0.9,85,8
0.9,86,7
0.9,87,5
0.9,88,4
0.9,89,2
1.0,0,100
1.0,1,100
1.0,2,100
1.0,3,100
1.0,4,100
1.0,5,100
1.0,6,100
1.0,7,100
1.0,8,100
1.0,9,99
1.0,10,99
1.0,11,99
1.0,12,98
1.0,13,98
1.0,14,98
1.0,15,97
1.0,16,97
1.0,17,96
1.0,18,96
1.0,19,95
1.0,20,94
1.0,21,94
1.0,22,93
1.0,23,93
1.0,24,92
1.0,25,91
1.0,26,90
1.0,27,90
1.0,28,89
1.0,29,88
1.0,30,87
1.0,31,86
1.0,32,85
1.0,33,84
1.0,34,83
1.0,35,82
1.0,36,81
1.0,37,80
1.0,38,79
1.0,39,78
1.0,40,77
1.0,41,76
1.0,42,75
1.0,43,74
1.0,44,72
1.0,45,71
1.0,46,70
1.0,47,69
1.0,48,67
1.0,49,66
1.0,50,65
1.0,51,63
1.0,52,62
1.0,53,61
1.0,54,59
1.0,55,58
1.0,56,56
1.0,57,55
1.0,58,53
1.0,59,52
1.0,60,51
1.0,61,49
1.0,62,47
1.0,63,46
1.0,64,44
1.0,65,43
1.0,66,41
1.0,67,40
1.0,68,38
1.0,69,36
1.0,70,35
1.0,71,33
1.0,72,31
1.0,73,30
1.0,74,28
1.0,75,26
1.0,76,25
1.0,77,23
1.0,78,21
1.0,79,20
1.0,80,18
1.0,81,16
1.0,82,14
1.0,83,13
1.0,84,11
1.0,85,9
1.0,86,7
1.0,87,6
1.0,88,4
1.0,89,2
1.1,0,110
1.1,1,110
1.1,2,110
1.1,3,110
1.1,4,110
1.1,5,110
1.1,6,110
1.1,7,110
1.1,8,109
1.1,9,109
1.1,10,109
1.1,11,108
1.1,12,108
1.1,13,108
1.1,14,107
1.1,15,107
1.1,16,106
1.1,17,106
1.1,18,105
1.1,19,105
1.1,20,104
1.1,21,103
1.1,22,102
1.1,23,102
1.1,24,101
1.1,25,100
1.1,26,99
1.1,27,99
1.1,28,98
1.1,29,97
1.1,30,96
1.1,31,95
1.1,32,94
1.1,33,93
1.1,34,92
1.1,35,91
1.1,36,89
1.1,37,88
1.1,38,87
1.1,39,86
1.1,40,85
1.1,41,84
1.1,42,82
1.1,43,81
1.1,44,80
1.1,45,78
1.1,46,77
1.1,47,76
1.1,48,74
1.1,49,73
1.1,50,71
1.1,51,70
1.1,52,68
1.1,53,67
1.1,54,65
1.1,55,64
1.1,56,62
1.1,57,60
1.1,58,59
1.1,59,57
1.1,60,56
1.1,61,54
1.1,62,52
1.1,63,50
1.1,64,49
1.1,65,47
1.1,66,45
1.1,67,43
1.1,68,42
1.1,69,40
1.1,70,38
1.1,71,36
1.1,72,34
1.1,73,33
1.1,74,31
1.1,75,29
1.1,76,27
1.1,77,25
1.1,78,23
1.1,79,21
1.1,80,20
1.1,81,18
1.1,82,16
1.1,83,14
1.1,84,12
1.1,85,10
1.1,86,8
1.1,87,6
1.1,88,4
1.1,89,2
1.2000000000000002,0,121
1.2000000000000002,1,120
1.2000000000000002,2,120
1.2000000000000002,3,120
1.2000000000000002,4,120
1.2000000000000002,5,120
1.2000000000000002,6,120
1.2000000000000002,7,120
1.2000000000000002,8,119
1.2000000000000002,9,119
1.2000000000000002,10,119
1.2000000000000002,11,118
1.2000000000000002,12,118
1.2000000000000002,13,117
1.2000000000000002,14,117
1.2000000000000002,15,116
1.2000000000000002,16,116
1.2000000000000002,17,115
1.2000000000000002,18,115
1.2000000000000002,19,114
1.2000000000000002,20,113
1.2000000000000002,21,113
1.2000000000000002,22,112
1.2000000000000002,23,111
1.2000000000000002,24,110
1.2000000000000002,25,109
1.2000000000000002,26,108
1.2000000000000002,27,107
1.2000000000000002,28,106
1.2000000000000002,29,105
1.2000000000000002,30,104
1.2000000000000002,31,103
1.2000000000000002,32,102
1.2000000000000002,33,101
1.2000000000000002,34,100
1.2000000000000002,35,99
1.2000000000000002,36,98
1.2000000000000002,37,96
1.2000000000000002,38,95
1.2000000000000002,39,94
1.2000000000000002,40,92
1.2000000000000002,41,91
1.2000000000000002,42,90
1.2000000000000002,43,88
1.2000000000000002,44,87
1.2000000000000002,45,85
1.2000000000000002,46,84
1.2000000000000002,47,82
1.2000000000000002,48,81
1.2000000000000002,49,79
1.2000000000000002,50,78
1.2000000000000002,51,76
1.2000000000000002,52,74
1.2000000000000002,53,73
1.2000000000000002,54,71
1.2000000000000002,55,69
1.2000000000000002,56,68
1.2000000000000002,57,66
1.2000000000000002,58,64
